=== ss snapshots started at 2025-10-02T15:17:50Z ===
Command: ss -tan state time-wait
Interval: 10s


--- 2025-10-02T15:17:50Z ---
Recv-Q Send-Q Local Address:Port  Peer Address:Port Process
0      0          10.42.0.1:54930  10.42.0.245:8181        
0      0          10.42.0.1:40358  10.42.0.244:10254       
0      0          10.42.0.1:59094  10.42.0.244:10254       
0      0          10.42.0.1:45868  10.42.0.250:10250       
0      0          10.42.0.1:59946  10.42.0.246:7472        
0      0          10.42.0.1:34994  10.42.0.246:7472        
0      0          10.42.0.1:55358  10.42.0.248:8080        
=== ss snapshots started at 2025-10-02T15:40:18Z ===
Command: ss -tan state time-wait
Interval: 10s


--- 2025-10-02T15:40:18Z ---
Recv-Q Send-Q Local Address:Port  Peer Address:Port Process
0      0          10.42.0.1:48276  10.42.0.248:8080        
0      0          10.42.0.1:47706  10.42.0.245:8181        
0      0          10.42.0.1:44870  10.42.0.248:8080        
0      0          10.42.0.1:58764  10.42.0.250:10250       
0      0          10.42.0.1:54556  10.42.0.248:8080        
0      0          10.42.0.1:56606  10.42.0.245:8181        
0      0          10.42.0.1:38726  10.42.0.245:8181        
0      0          10.42.0.1:35526  10.42.0.244:10254       
0      0          10.42.0.1:42120  10.42.0.248:8080        
0      0          10.42.0.1:59864  10.42.0.245:8181        
0      0          10.42.0.1:49830  10.42.0.246:7472        
0      0          10.42.0.1:56608  10.42.0.245:8181        
=== ss snapshots started at 2025-10-02T15:42:11Z ===
Command: ss -tan state time-wait
Interval: 10s


--- 2025-10-02T15:42:11Z ---
Recv-Q Send-Q Local Address:Port  Peer Address:Port Process
0      0          10.42.0.1:56782  10.42.0.245:8181        
0      0          10.42.0.1:34320  10.42.0.244:10254       
0      0          10.42.0.1:59716  10.42.0.246:7472        
0      0          10.42.0.1:56776  10.42.0.248:8080        
0      0          10.42.0.1:56798  10.42.0.245:8181        
0      0          10.42.0.1:46450  10.42.0.248:8080        
0      0          10.42.0.1:32790  10.42.0.246:7472        
0      0          10.42.0.1:56172  10.42.0.244:10254       
0      0          10.42.0.1:46458  10.42.0.248:8080        
0      0          10.42.0.1:56776  10.42.0.245:8181        
0      0          10.42.0.1:57406  10.42.0.246:7472        

--- 2025-10-02T15:42:21Z ---
Recv-Q Send-Q  Local Address:Port    Peer Address:Port Process
0      0      142.93.239.222:60254 142.93.239.222:443        
0      0      142.93.239.222:58890 142.93.239.222:443        
0      0      142.93.239.222:35444 142.93.239.222:443        
0      0      142.93.239.222:55824 142.93.239.222:443        
0      0      142.93.239.222:40544 142.93.239.222:443        
0      0      142.93.239.222:45938 142.93.239.222:443        
0      0      142.93.239.222:53386 142.93.239.222:443        
0      0      142.93.239.222:37142 142.93.239.222:443        
0      0      142.93.239.222:37164 142.93.239.222:443        
0      0      142.93.239.222:54618 142.93.239.222:443        
0      0      142.93.239.222:34098 142.93.239.222:443        
0      0      142.93.239.222:44712 142.93.239.222:443        
0      0      142.93.239.222:54954 142.93.239.222:443        
0      0      142.93.239.222:59026 142.93.239.222:443        
0      0      142.93.239.222:39058 142.93.239.222:443        
0      0      142.93.239.222:57336 142.93.239.222:443        
0      0      142.93.239.222:40428 142.93.239.222:443        
0      0      142.93.239.222:49288 142.93.239.222:443        
0      0      142.93.239.222:41010 142.93.239.222:443        
0      0      142.93.239.222:40326 142.93.239.222:443        
0      0      142.93.239.222:41426 142.93.239.222:443        
0      0      142.93.239.222:42386 142.93.239.222:443        
0      0      142.93.239.222:58454 142.93.239.222:443        
0      0      142.93.239.222:53178 142.93.239.222:443        
0      0      142.93.239.222:44748 142.93.239.222:443        
0      0      142.93.239.222:39892 142.93.239.222:443        
0      0      142.93.239.222:40098 142.93.239.222:443        
0      0      142.93.239.222:39630 142.93.239.222:443        
0      0      142.93.239.222:41448 142.93.239.222:443        
0      0      142.93.239.222:41798 142.93.239.222:443        
0      0      142.93.239.222:33786 142.93.239.222:443        
0      0      142.93.239.222:55006 142.93.239.222:443        
0      0      142.93.239.222:44394 142.93.239.222:443        
0      0      142.93.239.222:34120 142.93.239.222:443        
0      0      142.93.239.222:54266 142.93.239.222:443        
0      0      142.93.239.222:39334 142.93.239.222:443        
0      0      142.93.239.222:32920 142.93.239.222:443        
0      0      142.93.239.222:42060 142.93.239.222:443        
0      0      142.93.239.222:60070 142.93.239.222:443        
0      0      142.93.239.222:40812 142.93.239.222:443        
0      0      142.93.239.222:56806 142.93.239.222:443        
0      0      142.93.239.222:46588 142.93.239.222:443        
0      0      142.93.239.222:40860 142.93.239.222:443        
0      0      142.93.239.222:41408 142.93.239.222:443        
0      0      142.93.239.222:50210 142.93.239.222:443        
0      0      142.93.239.222:41954 142.93.239.222:443        
0      0      142.93.239.222:56500 142.93.239.222:443        
0      0      142.93.239.222:49564 142.93.239.222:443        
0      0      142.93.239.222:54910 142.93.239.222:443        
0      0      142.93.239.222:53400 142.93.239.222:443        
0      0      142.93.239.222:35314 142.93.239.222:443        
0      0      142.93.239.222:59648 142.93.239.222:443        
0      0      142.93.239.222:56358 142.93.239.222:443        
0      0      142.93.239.222:33018 142.93.239.222:443        
0      0      142.93.239.222:39998 142.93.239.222:443        
0      0      142.93.239.222:46488 142.93.239.222:443        
0      0      142.93.239.222:36032 142.93.239.222:443        
0      0      142.93.239.222:35296 142.93.239.222:443        
0      0      142.93.239.222:39934 142.93.239.222:443        
0      0      142.93.239.222:34756 142.93.239.222:443        
0      0      142.93.239.222:40114 142.93.239.222:443        
0      0      142.93.239.222:37858 142.93.239.222:443        
0      0      142.93.239.222:39056 142.93.239.222:443        
0      0      142.93.239.222:45234 142.93.239.222:443        
0      0      142.93.239.222:40784 142.93.239.222:443        
0      0      142.93.239.222:37514 142.93.239.222:443        
0      0      142.93.239.222:41908 142.93.239.222:443        
0      0      142.93.239.222:40150 142.93.239.222:443        
0      0      142.93.239.222:38868 142.93.239.222:443        
0      0      142.93.239.222:43166 142.93.239.222:443        
0      0      142.93.239.222:37770 142.93.239.222:443        
0      0      142.93.239.222:43438 142.93.239.222:443        
0      0      142.93.239.222:38960 142.93.239.222:443        
0      0      142.93.239.222:40048 142.93.239.222:443        
0      0      142.93.239.222:33264 142.93.239.222:443        
0      0      142.93.239.222:33126 142.93.239.222:443        
0      0      142.93.239.222:36392 142.93.239.222:443        
0      0      142.93.239.222:60180 142.93.239.222:443        
0      0      142.93.239.222:37158 142.93.239.222:443        
0      0      142.93.239.222:44616 142.93.239.222:443        
0      0      142.93.239.222:40062 142.93.239.222:443        
0      0      142.93.239.222:59038 142.93.239.222:443        
0      0      142.93.239.222:36046 142.93.239.222:443        
0      0      142.93.239.222:54536 142.93.239.222:443        
0      0      142.93.239.222:39786 142.93.239.222:443        
0      0      142.93.239.222:35354 142.93.239.222:443        
0      0      142.93.239.222:46472 142.93.239.222:443        
0      0      142.93.239.222:36364 142.93.239.222:443        
0      0      142.93.239.222:38414 142.93.239.222:443        
0      0           10.42.0.1:33856    10.42.0.245:8181       
0      0      142.93.239.222:59370 142.93.239.222:443        
0      0      142.93.239.222:55576 142.93.239.222:443        
0      0      142.93.239.222:56894 142.93.239.222:443        
0      0      142.93.239.222:33636 142.93.239.222:443        
0      0      142.93.239.222:57298 142.93.239.222:443        
0      0      142.93.239.222:33384 142.93.239.222:443        
0      0      142.93.239.222:47760 142.93.239.222:443        
0      0      142.93.239.222:40406 142.93.239.222:443        
0      0      142.93.239.222:40320 142.93.239.222:443        
0      0      142.93.239.222:57176 142.93.239.222:443        
0      0      142.93.239.222:42354 142.93.239.222:443        
0      0      142.93.239.222:47208 142.93.239.222:443        
0      0      142.93.239.222:49376 142.93.239.222:443        
0      0      142.93.239.222:36472 142.93.239.222:443        
0      0      142.93.239.222:36290 142.93.239.222:443        
0      0      142.93.239.222:39600 142.93.239.222:443        
0      0      142.93.239.222:37160 142.93.239.222:443        
0      0      142.93.239.222:36034 142.93.239.222:443        
0      0      142.93.239.222:35948 142.93.239.222:443        
0      0      142.93.239.222:46964 142.93.239.222:443        
0      0      142.93.239.222:35996 142.93.239.222:443        
0      0      142.93.239.222:40732 142.93.239.222:443        
0      0      142.93.239.222:50874 142.93.239.222:443        
0      0      142.93.239.222:42778 142.93.239.222:443        
0      0      142.93.239.222:40298 142.93.239.222:443        
0      0      142.93.239.222:39684 142.93.239.222:443        
0      0      142.93.239.222:35886 142.93.239.222:443        
0      0      142.93.239.222:50956 142.93.239.222:443        
0      0      142.93.239.222:38406 142.93.239.222:443        
0      0      142.93.239.222:33650 142.93.239.222:443        
0      0      142.93.239.222:46004 142.93.239.222:443        
0      0      142.93.239.222:40386 142.93.239.222:443        
0      0      142.93.239.222:33686 142.93.239.222:443        
0      0      142.93.239.222:38938 142.93.239.222:443        
0      0      142.93.239.222:56404 142.93.239.222:443        
0      0      142.93.239.222:36324 142.93.239.222:443        
0      0      142.93.239.222:43886 142.93.239.222:443        
0      0      142.93.239.222:51330 142.93.239.222:443        
0      0      142.93.239.222:45524 142.93.239.222:443        
0      0      142.93.239.222:54448 142.93.239.222:443        
0      0      142.93.239.222:40648 142.93.239.222:443        
0      0      142.93.239.222:33048 142.93.239.222:443        
0      0      142.93.239.222:44660 142.93.239.222:443        
0      0      142.93.239.222:33838 142.93.239.222:443        
0      0      142.93.239.222:38874 142.93.239.222:443        
0      0      142.93.239.222:37536 142.93.239.222:443        
0      0      142.93.239.222:44442 142.93.239.222:443        
0      0      142.93.239.222:36160 142.93.239.222:443        
0      0      142.93.239.222:45174 142.93.239.222:443        
0      0      142.93.239.222:43482 142.93.239.222:443        
0      0      142.93.239.222:39718 142.93.239.222:443        
0      0      142.93.239.222:36680 142.93.239.222:443        
0      0      142.93.239.222:56648 142.93.239.222:443        
0      0      142.93.239.222:48300 142.93.239.222:443        
0      0      142.93.239.222:37038 142.93.239.222:443        
0      0      142.93.239.222:45600 142.93.239.222:443        
0      0      142.93.239.222:37180 142.93.239.222:443        
0      0      142.93.239.222:56160 142.93.239.222:443        
0      0      142.93.239.222:38978 142.93.239.222:443        
0      0      142.93.239.222:39650 142.93.239.222:443        
0      0      142.93.239.222:38796 142.93.239.222:443        
0      0      142.93.239.222:43036 142.93.239.222:443        
0      0      142.93.239.222:46444 142.93.239.222:443        
0      0      142.93.239.222:44386 142.93.239.222:443        
0      0      142.93.239.222:35426 142.93.239.222:443        
0      0      142.93.239.222:37926 142.93.239.222:443        
0      0      142.93.239.222:58218 142.93.239.222:443        
0      0      142.93.239.222:39446 142.93.239.222:443        
0      0      142.93.239.222:35856 142.93.239.222:443        
0      0      142.93.239.222:44174 142.93.239.222:443        
0      0      142.93.239.222:35736 142.93.239.222:443        
0      0      142.93.239.222:60104 142.93.239.222:443        
0      0      142.93.239.222:37270 142.93.239.222:443        
0      0      142.93.239.222:36880 142.93.239.222:443        
0      0      142.93.239.222:42740 142.93.239.222:443        
0      0      142.93.239.222:60370 142.93.239.222:443        
0      0      142.93.239.222:60768 142.93.239.222:443        
0      0      142.93.239.222:33312 142.93.239.222:443        
0      0      142.93.239.222:39400 142.93.239.222:443        
0      0      142.93.239.222:36060 142.93.239.222:443        
0      0      142.93.239.222:40134 142.93.239.222:443        
0      0      142.93.239.222:42462 142.93.239.222:443        
0      0      142.93.239.222:42926 142.93.239.222:443        
0      0      142.93.239.222:56974 142.93.239.222:443        
0      0      142.93.239.222:52650 142.93.239.222:443        
0      0      142.93.239.222:60456 142.93.239.222:443        
0      0      142.93.239.222:37748 142.93.239.222:443        
0      0      142.93.239.222:58840 142.93.239.222:443        
0      0      142.93.239.222:46086 142.93.239.222:443        
0      0      142.93.239.222:33380 142.93.239.222:443        
0      0      142.93.239.222:44414 142.93.239.222:443        
0      0      142.93.239.222:35386 142.93.239.222:443        
0      0      142.93.239.222:50434 142.93.239.222:443        
0      0      142.93.239.222:49284 142.93.239.222:443        
0      0      142.93.239.222:35632 142.93.239.222:443        
0      0      142.93.239.222:54004 142.93.239.222:443        
0      0      142.93.239.222:58152 142.93.239.222:443        
0      0      142.93.239.222:41028 142.93.239.222:443        
0      0      142.93.239.222:58306 142.93.239.222:443        
0      0      142.93.239.222:53146 142.93.239.222:443        
0      0      142.93.239.222:55886 142.93.239.222:443        
0      0      142.93.239.222:42198 142.93.239.222:443        
0      0      142.93.239.222:36282 142.93.239.222:443        
0      0      142.93.239.222:39612 142.93.239.222:443        
0      0      142.93.239.222:38786 142.93.239.222:443        
0      0      142.93.239.222:42122 142.93.239.222:443        
0      0      142.93.239.222:40176 142.93.239.222:443        
0      0      142.93.239.222:54168 142.93.239.222:443        
0      0      142.93.239.222:43880 142.93.239.222:443        
0      0      142.93.239.222:41820 142.93.239.222:443        
0      0      142.93.239.222:59018 142.93.239.222:443        
0      0      142.93.239.222:57674 142.93.239.222:443        
0      0      142.93.239.222:35402 142.93.239.222:443        
0      0      142.93.239.222:41586 142.93.239.222:443        
0      0      142.93.239.222:58414 142.93.239.222:443        
0      0      142.93.239.222:44856 142.93.239.222:443        
0      0      142.93.239.222:35066 142.93.239.222:443        
0      0      142.93.239.222:35532 142.93.239.222:443        
0      0      142.93.239.222:58932 142.93.239.222:443        
0      0      142.93.239.222:48110 142.93.239.222:443        
0      0      142.93.239.222:39678 142.93.239.222:443        
0      0      142.93.239.222:45508 142.93.239.222:443        
0      0      142.93.239.222:38546 142.93.239.222:443        
0      0      142.93.239.222:49580 142.93.239.222:443        
0      0      142.93.239.222:44976 142.93.239.222:443        
0      0      142.93.239.222:42394 142.93.239.222:443        
0      0      142.93.239.222:33284 142.93.239.222:443        
0      0      142.93.239.222:54194 142.93.239.222:443        
0      0      142.93.239.222:56516 142.93.239.222:443        
0      0      142.93.239.222:36766 142.93.239.222:443        
0      0      142.93.239.222:54786 142.93.239.222:443        
0      0      142.93.239.222:35152 142.93.239.222:443        
0      0      142.93.239.222:46304 142.93.239.222:443        
0      0      142.93.239.222:37390 142.93.239.222:443        
0      0      142.93.239.222:40498 142.93.239.222:443        
0      0      142.93.239.222:44136 142.93.239.222:443        
0      0      142.93.239.222:41044 142.93.239.222:443        
0      0      142.93.239.222:33580 142.93.239.222:443        
0      0      142.93.239.222:33186 142.93.239.222:443        
0      0      142.93.239.222:37338 142.93.239.222:443        
0      0      142.93.239.222:40444 142.93.239.222:443        
0      0      142.93.239.222:44864 142.93.239.222:443        
0      0      142.93.239.222:33420 142.93.239.222:443        
0      0      142.93.239.222:33512 142.93.239.222:443        
0      0      142.93.239.222:40174 142.93.239.222:443        
0      0      142.93.239.222:44566 142.93.239.222:443        
0      0      142.93.239.222:38310 142.93.239.222:443        
0      0      142.93.239.222:37442 142.93.239.222:443        
0      0      142.93.239.222:44200 142.93.239.222:443        
0      0      142.93.239.222:49878 142.93.239.222:443        
0      0      142.93.239.222:33528 142.93.239.222:443        
0      0      142.93.239.222:48338 142.93.239.222:443        
0      0      142.93.239.222:41884 142.93.239.222:443        
0      0      142.93.239.222:33378 142.93.239.222:443        
0      0      142.93.239.222:54988 142.93.239.222:443        
0      0      142.93.239.222:46580 142.93.239.222:443        
0      0      142.93.239.222:47638 142.93.239.222:443        
0      0      142.93.239.222:43580 142.93.239.222:443        
0      0      142.93.239.222:41356 142.93.239.222:443        
0      0      142.93.239.222:58188 142.93.239.222:443        
0      0      142.93.239.222:47006 142.93.239.222:443        
0      0      142.93.239.222:45190 142.93.239.222:443        
0      0      142.93.239.222:54078 142.93.239.222:443        
0      0      142.93.239.222:33764 142.93.239.222:443        
0      0      142.93.239.222:36194 142.93.239.222:443        
0      0      142.93.239.222:38428 142.93.239.222:443        
0      0      142.93.239.222:40524 142.93.239.222:443        
0      0      142.93.239.222:60972 142.93.239.222:443        
0      0      142.93.239.222:38340 142.93.239.222:443        
0      0      142.93.239.222:42412 142.93.239.222:443        
0      0      142.93.239.222:57072 142.93.239.222:443        
0      0      142.93.239.222:36226 142.93.239.222:443        
0      0      142.93.239.222:46796 142.93.239.222:443        
0      0      142.93.239.222:40318 142.93.239.222:443        
0      0      142.93.239.222:57008 142.93.239.222:443        
0      0      142.93.239.222:57520 142.93.239.222:443        
0      0      142.93.239.222:52760 142.93.239.222:443        
0      0      142.93.239.222:57120 142.93.239.222:443        
0      0      142.93.239.222:40390 142.93.239.222:443        
0      0      142.93.239.222:47042 142.93.239.222:443        
0      0      142.93.239.222:40138 142.93.239.222:443        
0      0      142.93.239.222:39776 142.93.239.222:443        
0      0      142.93.239.222:42000 142.93.239.222:443        
0      0      142.93.239.222:57202 142.93.239.222:443        
0      0      142.93.239.222:49336 142.93.239.222:443        
0      0      142.93.239.222:54080 142.93.239.222:443        
0      0      142.93.239.222:39980 142.93.239.222:443        
0      0      142.93.239.222:38538 142.93.239.222:443        
0      0      142.93.239.222:55814 142.93.239.222:443        
0      0      142.93.239.222:33700 142.93.239.222:443        
0      0      142.93.239.222:55582 142.93.239.222:443        
0      0      142.93.239.222:43084 142.93.239.222:443        
0      0      142.93.239.222:34650 142.93.239.222:443        
0      0      142.93.239.222:58530 142.93.239.222:443        
0      0      142.93.239.222:33492 142.93.239.222:443        
0      0      142.93.239.222:57538 142.93.239.222:443        
0      0      142.93.239.222:36580 142.93.239.222:443        
0      0      142.93.239.222:59154 142.93.239.222:443        
0      0      142.93.239.222:35394 142.93.239.222:443        
0      0      142.93.239.222:40734 142.93.239.222:443        
0      0      142.93.239.222:54714 142.93.239.222:443        
0      0      142.93.239.222:58892 142.93.239.222:443        
0      0      142.93.239.222:39800 142.93.239.222:443        
0      0      142.93.239.222:56812 142.93.239.222:443        
0      0      142.93.239.222:59990 142.93.239.222:443        
0      0      142.93.239.222:45458 142.93.239.222:443        
0      0      142.93.239.222:38924 142.93.239.222:443        
0      0      142.93.239.222:40858 142.93.239.222:443        
0      0      142.93.239.222:37556 142.93.239.222:443        
0      0      142.93.239.222:47728 142.93.239.222:443        
0      0      142.93.239.222:41814 142.93.239.222:443        
0      0      142.93.239.222:43128 142.93.239.222:443        
0      0      142.93.239.222:59366 142.93.239.222:443        
0      0      142.93.239.222:36134 142.93.239.222:443        
0      0      142.93.239.222:33794 142.93.239.222:443        
0      0      142.93.239.222:39926 142.93.239.222:443        
0      0      142.93.239.222:38572 142.93.239.222:443        
0      0      142.93.239.222:51790 142.93.239.222:443        
0      0      142.93.239.222:33294 142.93.239.222:443        
0      0      142.93.239.222:44026 142.93.239.222:443        
0      0      142.93.239.222:40478 142.93.239.222:443        
0      0      142.93.239.222:36684 142.93.239.222:443        
0      0      142.93.239.222:42130 142.93.239.222:443        
0      0      142.93.239.222:41254 142.93.239.222:443        
0      0      142.93.239.222:35378 142.93.239.222:443        
0      0      142.93.239.222:41320 142.93.239.222:443        
0      0      142.93.239.222:42182 142.93.239.222:443        
0      0      142.93.239.222:38384 142.93.239.222:443        
0      0      142.93.239.222:38290 142.93.239.222:443        
0      0      142.93.239.222:57048 142.93.239.222:443        
0      0      142.93.239.222:37010 142.93.239.222:443        
0      0      142.93.239.222:39814 142.93.239.222:443        
0      0      142.93.239.222:37372 142.93.239.222:443        
0      0      142.93.239.222:42918 142.93.239.222:443        
0      0      142.93.239.222:42764 142.93.239.222:443        
0      0      142.93.239.222:39238 142.93.239.222:443        
0      0      142.93.239.222:52646 142.93.239.222:443        
0      0      142.93.239.222:39942 142.93.239.222:443        
0      0      142.93.239.222:41138 142.93.239.222:443        
0      0      142.93.239.222:40402 142.93.239.222:443        
0      0      142.93.239.222:38512 142.93.239.222:443        
0      0      142.93.239.222:40502 142.93.239.222:443        
0      0      142.93.239.222:42642 142.93.239.222:443        
0      0      142.93.239.222:57024 142.93.239.222:443        
0      0      142.93.239.222:39872 142.93.239.222:443        
0      0      142.93.239.222:37384 142.93.239.222:443        
0      0      142.93.239.222:41608 142.93.239.222:443        
0      0      142.93.239.222:49734 142.93.239.222:443        
0      0      142.93.239.222:39280 142.93.239.222:443        
0      0      142.93.239.222:36078 142.93.239.222:443        
0      0      142.93.239.222:43432 142.93.239.222:443        
0      0      142.93.239.222:45738 142.93.239.222:443        
0      0      142.93.239.222:57580 142.93.239.222:443        
0      0      142.93.239.222:35434 142.93.239.222:443        
0      0      142.93.239.222:41984 142.93.239.222:443        
0      0      142.93.239.222:39858 142.93.239.222:443        
0      0      142.93.239.222:42828 142.93.239.222:443        
0      0      142.93.239.222:49520 142.93.239.222:443        
0      0      142.93.239.222:47800 142.93.239.222:443        
0      0      142.93.239.222:32836 142.93.239.222:443        
0      0      142.93.239.222:54288 142.93.239.222:443        
0      0      142.93.239.222:41134 142.93.239.222:443        
0      0      142.93.239.222:40906 142.93.239.222:443        
0      0      142.93.239.222:43730 142.93.239.222:443        
0      0      142.93.239.222:43148 142.93.239.222:443        
0      0      142.93.239.222:53642 142.93.239.222:443        
0      0      142.93.239.222:37498 142.93.239.222:443        
0      0      142.93.239.222:39338 142.93.239.222:443        
0      0      142.93.239.222:39176 142.93.239.222:443        
0      0      142.93.239.222:42884 142.93.239.222:443        
0      0      142.93.239.222:46038 142.93.239.222:443        
0      0      142.93.239.222:41120 142.93.239.222:443        
0      0      142.93.239.222:40440 142.93.239.222:443        
0      0      142.93.239.222:38178 142.93.239.222:443        
0      0      142.93.239.222:41580 142.93.239.222:443        
0      0      142.93.239.222:45230 142.93.239.222:443        
0      0      142.93.239.222:39634 142.93.239.222:443        
0      0      142.93.239.222:37156 142.93.239.222:443        
0      0      142.93.239.222:47678 142.93.239.222:443        
0      0      142.93.239.222:37888 142.93.239.222:443        
0      0      142.93.239.222:33494 142.93.239.222:443        
0      0      142.93.239.222:42400 142.93.239.222:443        
0      0      142.93.239.222:37870 142.93.239.222:443        
0      0      142.93.239.222:49728 142.93.239.222:443        
0      0      142.93.239.222:33302 142.93.239.222:443        
0      0      142.93.239.222:33778 142.93.239.222:443        
0      0      142.93.239.222:42730 142.93.239.222:443        
0      0      142.93.239.222:60148 142.93.239.222:443        
0      0      142.93.239.222:36962 142.93.239.222:443        
0      0      142.93.239.222:33548 142.93.239.222:443        
0      0      142.93.239.222:37928 142.93.239.222:443        
0      0      142.93.239.222:56334 142.93.239.222:443        
0      0      142.93.239.222:45212 142.93.239.222:443        
0      0      142.93.239.222:56386 142.93.239.222:443        
0      0      142.93.239.222:58570 142.93.239.222:443        
0      0      142.93.239.222:42168 142.93.239.222:443        
0      0      142.93.239.222:39144 142.93.239.222:443        
0      0      142.93.239.222:40926 142.93.239.222:443        
0      0      142.93.239.222:56444 142.93.239.222:443        
0      0      142.93.239.222:57424 142.93.239.222:443        
0      0      142.93.239.222:41252 142.93.239.222:443        
0      0      142.93.239.222:41006 142.93.239.222:443        
0      0      142.93.239.222:56230 142.93.239.222:443        
0      0      142.93.239.222:50746 142.93.239.222:443        
0      0      142.93.239.222:45882 142.93.239.222:443        
0      0      142.93.239.222:36626 142.93.239.222:443        
0      0      142.93.239.222:39992 142.93.239.222:443        
0      0      142.93.239.222:37766 142.93.239.222:443        
0      0      142.93.239.222:39210 142.93.239.222:443        
0      0      142.93.239.222:48384 142.93.239.222:443        
0      0      142.93.239.222:59404 142.93.239.222:443        
0      0      142.93.239.222:33326 142.93.239.222:443        
0      0      142.93.239.222:52494 142.93.239.222:443        
0      0      142.93.239.222:41734 142.93.239.222:443        
0      0      142.93.239.222:37938 142.93.239.222:443        
0      0      142.93.239.222:36728 142.93.239.222:443        
0      0      142.93.239.222:38900 142.93.239.222:443        
0      0      142.93.239.222:40874 142.93.239.222:443        
0      0      142.93.239.222:45550 142.93.239.222:443        
0      0      142.93.239.222:43684 142.93.239.222:443        
0      0      142.93.239.222:48274 142.93.239.222:443        
0      0      142.93.239.222:40532 142.93.239.222:443        
0      0      142.93.239.222:39784 142.93.239.222:443        
0      0      142.93.239.222:42428 142.93.239.222:443        
0      0      142.93.239.222:35424 142.93.239.222:443        
0      0      142.93.239.222:37042 142.93.239.222:443        
0      0      142.93.239.222:57720 142.93.239.222:443        
0      0      142.93.239.222:49504 142.93.239.222:443        
0      0      142.93.239.222:45106 142.93.239.222:443        
0      0      142.93.239.222:39616 142.93.239.222:443        
0      0      142.93.239.222:46570 142.93.239.222:443        
0      0      142.93.239.222:38742 142.93.239.222:443        
0      0      142.93.239.222:36872 142.93.239.222:443        
0      0      142.93.239.222:55184 142.93.239.222:443        
0      0      142.93.239.222:39508 142.93.239.222:443        
0      0      142.93.239.222:39618 142.93.239.222:443        
0      0      142.93.239.222:35446 142.93.239.222:443        
0      0      142.93.239.222:55172 142.93.239.222:443        
0      0      142.93.239.222:36112 142.93.239.222:443        
0      0      142.93.239.222:49702 142.93.239.222:443        
0      0      142.93.239.222:36720 142.93.239.222:443        
0      0      142.93.239.222:55926 142.93.239.222:443        
0      0      142.93.239.222:39080 142.93.239.222:443        
0      0      142.93.239.222:41214 142.93.239.222:443        
0      0      142.93.239.222:40600 142.93.239.222:443        
0      0      142.93.239.222:43634 142.93.239.222:443        
0      0      142.93.239.222:59420 142.93.239.222:443        
0      0      142.93.239.222:40620 142.93.239.222:443        
0      0      142.93.239.222:57528 142.93.239.222:443        
0      0      142.93.239.222:35216 142.93.239.222:443        
0      0      142.93.239.222:43402 142.93.239.222:443        
0      0      142.93.239.222:37362 142.93.239.222:443        
0      0      142.93.239.222:40030 142.93.239.222:443        
0      0      142.93.239.222:44644 142.93.239.222:443        
0      0      142.93.239.222:39270 142.93.239.222:443        
0      0      142.93.239.222:50328 142.93.239.222:443        
0      0      142.93.239.222:35304 142.93.239.222:443        
0      0      142.93.239.222:42242 142.93.239.222:443        
0      0      142.93.239.222:55566 142.93.239.222:443        
0      0      142.93.239.222:57080 142.93.239.222:443        
0      0      142.93.239.222:33758 142.93.239.222:443        
0      0      142.93.239.222:45782 142.93.239.222:443        
0      0      142.93.239.222:39666 142.93.239.222:443        
0      0      142.93.239.222:51228 142.93.239.222:443        
0      0      142.93.239.222:53564 142.93.239.222:443        
0      0      142.93.239.222:54188 142.93.239.222:443        
0      0      142.93.239.222:40306 142.93.239.222:443        
0      0      142.93.239.222:41336 142.93.239.222:443        
0      0      142.93.239.222:54590 142.93.239.222:443        
0      0      142.93.239.222:42928 142.93.239.222:443        
0      0      142.93.239.222:42874 142.93.239.222:443        
0      0      142.93.239.222:46978 142.93.239.222:443        
0      0      142.93.239.222:35522 142.93.239.222:443        
0      0      142.93.239.222:55856 142.93.239.222:443        
0      0      142.93.239.222:41014 142.93.239.222:443        
0      0      142.93.239.222:38610 142.93.239.222:443        
0      0      142.93.239.222:46994 142.93.239.222:443        
0      0      142.93.239.222:33922 142.93.239.222:443        
0      0      142.93.239.222:59798 142.93.239.222:443        
0      0      142.93.239.222:35042 142.93.239.222:443        
0      0      142.93.239.222:41672 142.93.239.222:443        
0      0      142.93.239.222:50318 142.93.239.222:443        
0      0      142.93.239.222:59384 142.93.239.222:443        
0      0      142.93.239.222:53658 142.93.239.222:443        
0      0      142.93.239.222:57056 142.93.239.222:443        
0      0      142.93.239.222:44120 142.93.239.222:443        
0      0      142.93.239.222:37972 142.93.239.222:443        
0      0      142.93.239.222:42492 142.93.239.222:443        
0      0      142.93.239.222:37876 142.93.239.222:443        
0      0      142.93.239.222:36792 142.93.239.222:443        
0      0      142.93.239.222:39628 142.93.239.222:443        
0      0      142.93.239.222:40606 142.93.239.222:443        
0      0      142.93.239.222:45162 142.93.239.222:443        
0      0      142.93.239.222:54760 142.93.239.222:443        
0      0      142.93.239.222:49820 142.93.239.222:443        
0      0      142.93.239.222:39962 142.93.239.222:443        
0      0      142.93.239.222:47126 142.93.239.222:443        
0      0      142.93.239.222:49710 142.93.239.222:443        
0      0      142.93.239.222:37068 142.93.239.222:443        
0      0      142.93.239.222:42804 142.93.239.222:443        
0      0      142.93.239.222:36074 142.93.239.222:443        
0      0      142.93.239.222:36462 142.93.239.222:443        
0      0      142.93.239.222:51472 142.93.239.222:443        
